uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF
"1a58e306-e276-4ca1-a83b-cef08be342bb","2018-11-27","DEJU_014.basePlot.bgc","D19","DEJU","DEJU_014","distributed","2018-06-18T20:14Z","2018-06-18T20:14Z","DEJU_014-O-33.5-24.5-20180618","A00000028581","DEJU_014-O-33.5-24.5-20180618-CN","A00000028359","soil","N",,2.1,-27.4,0.68,13.41,19.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"c4ce2ed6-371c-4a19-ac3a-b4a797a03a68","2018-11-27","DEJU_014.basePlot.bgc","D19","DEJU","DEJU_014","distributed","2018-06-18T20:21Z","2018-06-18T20:21Z","DEJU_014-M-33.5-24.5-20180618","A00000028582","DEJU_014-M-33.5-24.5-20180618-CN","A00000028352","soil","N",,4.0,-26.6,0.17,3.10,18.0,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"5d5beaea-28e2-499c-bffe-abfc24aa9a1a","2018-11-26","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","distributed","2018-06-19T19:09Z","2018-06-19T19:09Z","DEJU_001-O-2-34.5-20180619","A00000028569","DEJU_001-O-2-34.5-20180619-CN","A00000028368","soil","N",,2.4,-26.2,0.65,14.61,22.6,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"db9470e3-ef1d-4cb2-bb73-a0833f567d4b","2018-11-27","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","distributed","2018-06-19T19:36Z","2018-06-19T19:36Z","DEJU_001-M-2-34.5-20180619","A00000028536","DEJU_001-M-2-34.5-20180619-CN","A00000028367","soil","N",,4.8,-26.4,0.23,5.03,22.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"30e44a0c-9b30-4a63-aa9c-4fefc47df916","2018-11-27","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","distributed","2018-06-19T20:04Z","2018-06-19T20:04Z","DEJU_001-O-20.5-37.5-20180619","A00000028539","DEJU_001-O-20.5-37.5-20180619-CN","A00000028432","soil","N",,1.8,-26.8,0.86,24.34,28.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"682e6c9f-3171-4e14-8f77-39b40df53dcc","2018-11-26","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","distributed","2018-06-19T20:14Z","2018-06-19T20:14Z","DEJU_002-O-12.5-31-20180619","A00000028563","DEJU_002-O-12.5-31-20180619-CN","A00000028450","soil","N",,2.4,-27.9,0.60,15.63,26.0,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"6e316277-7e1e-4b50-98b8-6b026e8b6f33","2018-11-27","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","distributed","2018-06-19T20:24Z","2018-06-19T20:24Z","DEJU_001-M-20.5-37.5-20180619","A00000028540","DEJU_001-M-20.5-37.5-20180619-CN","A00000028415","soil","N",,4.4,-26.5,0.23,5.29,22.6,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"04ec39cc-8d4c-4486-acd2-954aaa775fe8","2018-12-05","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","distributed","2018-06-19T20:36Z","2018-06-19T20:36Z","DEJU_002-M-12.5-31-20180619","A00000028564","DEJU_002-M-12.5-31-20180619-CN","A00000028362","soil","N",,5.0,-26.7,0.05,0.80,17.1,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"d2f3fd49-5368-4929-96d1-74b54f9755d5","2018-11-27","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","distributed","2018-06-19T20:48Z","2018-06-19T20:48Z","DEJU_001-O-24.5-6.5-20180619","A00000028537","DEJU_001-O-24.5-6.5-20180619-CN","A00000028366","soil","N",,3.3,-26.3,0.71,19.02,26.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"223e8bfb-9828-43b1-bdc6-6f1ee40b7069","2018-11-27","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","distributed","2018-06-19T21:04Z","2018-06-19T21:04Z","DEJU_001-M-24.5-6.5-20180619","A00000028538","DEJU_001-M-24.5-6.5-20180619-CN","A00000028399","soil","N",,4.5,-26.3,0.21,4.60,21.5,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"48a2c880-a393-462f-bbd7-24d91b26c57d","2018-11-27","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","distributed","2018-06-19T21:08Z","2018-06-19T21:08Z","DEJU_002-O-21.5-30-20180619","A00000028567","DEJU_002-O-21.5-30-20180619-CN","A00000028467","soil","N",,3.4,-27.6,0.56,15.04,27.0,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"9d9a8304-9e33-4331-be54-e4965becb659","2018-12-07","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","distributed","2018-06-19T21:14Z","2018-06-19T21:14Z","DEJU_002-M-21.5-30-20180619","A00000028568","DEJU_002-M-21.5-30-20180619-CN","A00000028416","soil","N",,5.2,-26.7,0.06,1.04,17.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"5aec8879-67ef-477e-a037-1fd861328603","2018-11-27","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","distributed","2018-06-19T21:52Z","2018-06-19T21:52Z","DEJU_002-O-9-18-20180619","A00000028565","DEJU_002-O-9-18-20180619-CN","A00000028361","soil","N",,1.9,-27.9,0.85,21.81,25.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"a1af18ee-bb02-4dcc-bebe-bb09e8ba7892","2018-12-05","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","distributed","2018-06-19T21:58Z","2018-06-19T21:58Z","DEJU_002-M-9-18-20180619","A00000028566","DEJU_002-M-9-18-20180619-CN","A00000028484","soil","N",,5.0,-26.6,0.08,1.82,21.6,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"0df7fe69-a08e-43f7-a631-c45efcc2433f","2018-12-05","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","distributed","2018-06-19T21:58Z","2018-06-19T21:58Z","DEJU_002-M-9-18-20180619","A00000028566","DEJU_002-M-9-18-20180619-CN","A00000028484","soil","N",,4.7,-26.4,0.09,2.03,23.0,"OK","OK","OK","OK",2,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"b4a8b437-6144-440b-bd19-a52f8a357d90","2018-11-26","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","distributed","2018-06-19T22:21Z","2018-06-19T22:21Z","DEJU_009-O-16.5-31.5-20180619","A00000028553","DEJU_009-O-16.5-31.5-20180619-CN","A00000028398","soil","N",,1.2,-26.6,1.10,20.43,18.6,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"e203987f-5033-498e-a343-99678535b1e6","2018-11-27","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","distributed","2018-06-19T22:39Z","2018-06-19T22:39Z","DEJU_009-M-16.5-31.5-20180619","A00000028554","DEJU_009-M-16.5-31.5-20180619-CN","A00000028385","soil","N",,3.6,-25.9,0.16,2.64,16.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"c0e70d62-593c-4477-81f2-d287cee5f92b","2018-11-27","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","distributed","2018-06-19T23:10Z","2018-06-19T23:10Z","DEJU_009-O-36.5-23.5-20180619","A00000028585","DEJU_009-O-36.5-23.5-20180619-CN","A00000028369","soil","N",,1.4,-26.5,1.33,30.06,22.6,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"2d1c8bd7-233d-4287-990e-96d7deb9471a","2018-11-27","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","distributed","2018-06-19T23:18Z","2018-06-19T23:18Z","DEJU_009-M-36.5-23.5-20180619","A00000028586","DEJU_009-M-36.5-23.5-20180619-CN","A00000028383","soil","N",,4.6,-26.3,0.12,2.21,17.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"4a1edaf1-487d-4f7e-95f9-8c3847682cba","2018-11-27","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","distributed","2018-06-19T23:42Z","2018-06-19T23:42Z","DEJU_009-O-35.5-8-20180619","A00000028556","DEJU_009-O-35.5-8-20180619-CN","A00000028370","soil","N",,3.2,-26.6,0.89,25.01,28.0,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"70a5990e-db33-409e-8bdf-106d52d227d3","2018-11-27","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","distributed","2018-06-20T00:00Z","2018-06-20T00:00Z","DEJU_009-M-35.5-8-20180619","A00000028555","DEJU_009-M-35.5-8-20180619-CN","A00000028384","soil","N",,5.3,-26.1,0.38,8.29,21.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"4ceca155-a350-4be1-8414-056ed754bfaa","2018-11-26","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","distributed","2018-06-20T00:02Z","2018-06-20T00:02Z","DEJU_015-O-22-5.5-20180619","A00000028574","DEJU_015-O-22-5.5-20180619-CN","A00000028466","soil","N",,1.5,-27.1,1.54,30.85,20.1,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"95d8f444-ca13-485e-8ab3-c611cc18ddab","2018-12-05","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","distributed","2018-06-20T00:13Z","2018-06-20T00:13Z","DEJU_015-M-22-5.5-20180619","A00000028573","DEJU_015-M-22-5.5-20180619-CN","A00000028365","soil","N",,4.3,-26.1,0.07,1.04,15.6,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"d5300ccc-7517-4ba2-a335-47401b820af7","2018-11-27","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","distributed","2018-06-20T00:44Z","2018-06-20T00:44Z","DEJU_015-O-15.5-2.5-20180619","A00000028578","DEJU_015-O-15.5-2.5-20180619-CN","A00000028364","soil","N",,2.7,-27.7,0.74,18.54,24.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"3e5e6381-444e-4e43-a5b9-1ad0b6b7fb8b","2018-11-27","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","distributed","2018-06-20T00:44Z","2018-06-20T00:44Z","DEJU_015-O-15.5-2.5-20180619","A00000028578","DEJU_015-O-15.5-2.5-20180619-CN","A00000028364","soil","N",,2.9,-27.7,0.74,18.30,24.8,"OK","OK","OK","OK",2,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"be23cec2-776c-4676-841d-4103bc58892e","2018-12-07","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","distributed","2018-06-20T00:49Z","2018-06-20T00:49Z","DEJU_015-M-15.5-2.5-20180619","A00000028577","DEJU_015-M-15.5-2.5-20180619-CN","A00000028433","soil","N",,4.7,-26.6,0.06,1.03,18.6,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"cbe8333b-e5c9-425c-ae88-f5ac518d0588","2018-11-27","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","distributed","2018-06-20T01:22Z","2018-06-20T01:22Z","DEJU_015-O-37-30-20180619","A00000028576","DEJU_015-O-37-30-20180619-CN","A00000028382","soil","N",,3.4,-27.1,0.72,14.63,20.4,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
