uid,namedLocation,domainID,siteID,plotID,startDate,collectDate,sampleID,sampleCode,kclSampleID,kclSampleCode,sampleCondition,ammoniumNAnalysisDate,kclAmmoniumNConc,ammoniumNRepNum,ammoniumNQF,ammoniumNRemarks,nitrateNitriteNAnalysisDate,kclNitrateNitriteNConc,nitrateNitriteNRepNum,nitrateNitriteNQF,nitrateNitriteNRemarks,laboratoryName,ammoniumNMethod,ammoniumNInstrument,ammoniumNAnalyzedBy,ammoniumNReviewedBy,nitrateNitriteNMethod,nitrateNitriteNInstrument,nitrateNitriteNAnalyzedBy,nitrateNitriteNReviewedBy,dataQF
"70c75a37-cb46-4696-99d4-e96b5ec4b725","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","2018-06-19T19:09Z","2018-07-09T19:02Z","DEJU_001-O-2-34.5-20180709","A00000029195","DEJU_001-O-2-34.5-20180709-KCL","B00000008454","ok","2018-08-02",0.051,1,"OK",,"2018-08-04",0.040,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"c596b33e-c69d-4a14-a4f0-3275aeb39bf6","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","2018-06-19T19:36Z","2018-07-09T19:08Z","DEJU_001-M-2-34.5-20180709","A00000029196","DEJU_001-M-2-34.5-20180709-KCL","B00000008451","ok","2018-08-02",0.023,1,"OK",,"2018-08-04",0.245,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"0e48e9e6-ec20-4c26-9f51-55c90a7cc4d1","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","2018-06-19T20:04Z","2018-07-09T19:18Z","DEJU_001-O-20.5-37.5-20180709","A00000029197","DEJU_001-O-20.5-37.5-20180709-KCL","B00000008453","ok","2018-08-02",0.109,1,"OK",,"2018-08-04",0.000,1,"blanks exceed sample value",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"0ff6e664-4b50-47f8-801a-3d08be95b11f","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","2018-06-19T20:14Z","2018-07-09T19:52Z","DEJU_002-O-12.5-31-20180709","A00000029191","DEJU_002-O-12.5-31-20180709-KCL","B00000008447","ok","2018-08-02",0.047,1,"OK",,"2018-08-04",0.037,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"9ed9f6f2-823e-44ea-a5d8-7ff24b5442a0","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","2018-06-19T20:36Z","2018-07-09T19:51Z","DEJU_002-M-12.5-31-20180709","A00000029192","DEJU_002-M-12.5-31-20180709-KCL","B00000008435","ok","2018-08-02",0.026,1,"OK",,"2018-08-04",0.196,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"5adf0012-603f-4710-b10c-effbf3918c75","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","2018-06-19T20:48Z","2018-07-09T19:26Z","DEJU_001-O-24.5-6.5-20180709","A00000029193","DEJU_001-O-24.5-6.5-20180709-KCL","B00000008455","ok","2018-08-02",0.104,1,"OK",,"2018-08-04",0.189,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"41625dab-8d2e-4019-b75f-e1dc8aeac402","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","2018-06-19T21:04Z","2018-07-09T19:21Z","DEJU_001-M-24.5-6.5-20180709","A00000029194","DEJU_001-M-24.5-6.5-20180709-KCL","B00000008452","ok","2018-08-02",0.121,1,"OK",,"2018-08-04",0.000,1,"blanks exceed sample value",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"fa04b527-ca5f-4628-8ec4-e2bb00d2e211","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","2018-06-19T21:14Z","2018-07-09T20:35Z","DEJU_002-M-21.5-30-20180709","A00000029190","DEJU_002-M-21.5-30-20180709-KCL","B00000008448","ok","2018-08-02",0.051,1,"OK",,"2018-08-04",0.026,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"f1c31f65-9ff6-4416-b0f5-3abbf31d656c","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","2018-06-19T21:52Z","2018-07-09T21:00Z","DEJU_002-O-9-18-20180709","A00000029187","DEJU_002-O-9-18-20180709-KCL","B00000008449","ok","2018-08-02",0.105,1,"OK",,"2018-08-04",0.029,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"c0856b3b-f7ae-4ce5-99a8-8860349fc1d2","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","2018-06-19T21:58Z","2018-07-09T21:08Z","DEJU_002-M-9-18-20180709","A00000029188","DEJU_002-M-9-18-20180709-KCL","B00000008436","ok","2018-08-02",0.051,1,"OK",,"2018-08-04",0.020,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"664e443b-88d4-43a6-971d-8cd13955bf40","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","2018-06-19T22:21Z","2018-07-09T21:43Z","DEJU_009-O-16.5-31.5-20180709","A00000029179","DEJU_009-O-16.5-31.5-20180709-KCL","B00000008460","ok","2018-08-02",0.169,1,"OK",,"2018-08-04",0.032,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"89fd290f-a291-40e1-bf6e-44f97bf987c4","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","2018-06-19T22:39Z","2018-07-09T21:44Z","DEJU_009-M-16.5-31.5-20180709","A00000029180","DEJU_009-M-16.5-31.5-20180709-KCL","B00000008457","ok","2018-08-02",0.185,1,"OK",,"2018-08-04",0.031,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"0c063890-a04a-4e3a-bb9a-6b2dd2567642","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","2018-06-19T23:10Z","2018-07-09T21:22Z","DEJU_009-O-36.5-23.5-20180709","A00000029175","DEJU_009-O-36.5-23.5-20180709-KCL","B00000008458","ok","2018-08-02",0.062,1,"OK",,"2018-08-04",0.000,1,"blanks exceed sample value",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"f36bdc3f-13b4-44ad-be45-249ed22e120e","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","2018-06-19T23:42Z","2018-07-09T21:32Z","DEJU_009-O-35.5-8-20180709","A00000029177","DEJU_009-O-35.5-8-20180709-KCL","B00000008461","ok","2018-08-02",0.030,1,"OK",,"2018-08-04",0.028,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"92691981-2445-4951-8d64-d27f65aad819","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","2018-06-20T00:00Z","2018-07-09T21:32Z","DEJU_009-M-35.5-8-20180709","A00000029178","DEJU_009-M-35.5-8-20180709-KCL","B00000008456","ok","2018-08-02",0.053,1,"OK",,"2018-08-04",0.000,1,"blanks exceed sample value",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"0cc37c16-95e9-404b-aeaa-02c3759dfc56","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","2018-06-20T00:02Z","2018-07-09T21:59Z","DEJU_015-O-22-5.5-20180709","A00000029165","DEJU_015-O-22-5.5-20180709-KCL","B00000008438","ok","2018-08-02",0.043,1,"OK",,"2018-08-04",0.000,1,"blanks exceed sample value",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"7029fc4d-74a7-449a-9699-f395de4ad1a8","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","2018-06-20T00:13Z","2018-07-09T21:50Z","DEJU_015-M-22-5.5-20180709","A00000029166","DEJU_015-M-22-5.5-20180709-KCL","B00000008439","ok","2018-08-02",0.046,1,"OK",,"2018-08-04",0.034,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"2ab28d42-8815-4c64-bdf4-14c8873f54f9","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","2018-06-20T00:44Z","2018-07-09T22:10Z","DEJU_015-O-15.5-2.5-20180709","A00000029167","DEJU_015-O-15.5-2.5-20180709-KCL","B00000008442","ok","2018-08-02",0.063,1,"OK",,"2018-08-04",0.032,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"58bff319-a4f2-48b9-a52c-9125b2081bf9","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","2018-06-20T00:49Z","2018-07-09T22:04Z","DEJU_015-M-15.5-2.5-20180709","A00000029168","DEJU_015-M-15.5-2.5-20180709-KCL","B00000008441","ok","2018-08-02",0.037,1,"OK",,"2018-08-04",0.031,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"5514ef0a-042f-4c91-adba-e9671ff9a8f5","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","2018-06-20T01:22Z","2018-07-09T21:37Z","DEJU_015-O-37-30-20180709","A00000029435","DEJU_015-O-37-30-20180709-KCL","B00000008440","ok","2018-08-02",0.046,1,"OK",,"2018-08-04",0.030,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"460a34cb-2adf-43f7-8fc5-6aa0e32f10fc","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","2018-06-20T01:26Z","2018-07-09T21:40Z","DEJU_015-M-37-30-20180709","A00000029436","DEJU_015-M-37-30-20180709-KCL","B00000008434","ok","2018-08-02",0.031,1,"OK",,"2018-08-04",0.030,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"c7f474e5-369b-4d6b-a9af-83490b7336b1","DEJU_048.basePlot.bgc","D19","DEJU","DEJU_048","2018-06-21T18:58Z","2018-07-11T20:12Z","DEJU_048-O-36.5-25.5-20180711","A00000029411","DEJU_048-O-36.5-25.5-20180711-KCL","B00000008485","ok","2018-08-02",0.361,1,"OK",,"2018-08-09",0.032,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"2fc18bef-ded2-4afc-b1db-9bf959f65697","DEJU_047.basePlot.bgc","D19","DEJU","DEJU_047","2018-06-21T19:04Z","2018-07-11T18:48Z","DEJU_047-O-2.5-32.5-20180711","A00000029421","DEJU_047-O-2.5-32.5-20180711-KCL","B00000008499","ok","2018-08-02",0.064,1,"OK",,"2018-08-09",0.062,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"c5349798-478d-4777-8d61-1c2f1b508e0e","DEJU_047.basePlot.bgc","D19","DEJU","DEJU_047","2018-06-21T19:20Z","2018-07-11T18:48Z","DEJU_047-M-2.5-32.5-20180711","A00000029422","DEJU_047-M-2.5-32.5-20180711-KCL","B00000008495","ok","2018-08-02",0.039,1,"OK",,"2018-08-04",0.033,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
"a0cbfc62-2c63-4e56-95e6-0b1d270c1957","DEJU_048.basePlot.bgc","D19","DEJU","DEJU_048","2018-06-21T19:27Z","2018-07-11T20:11Z","DEJU_048-M-36.5-25.5-20180711","A00000029410","DEJU_048-M-36.5-25.5-20180711-KCL","B00000008501","ok","2018-08-02",0.091,1,"OK",,"2018-08-09",0.054,1,"OK",,"EcoCore_CSU","Salicylate/nitroferricyanide (EPA 353.2)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==","Cd reduction/sulfanilamide (DIN 38406)","OI Analytical 3700 Automated Chemistry Analyzer","Wy/3diD3cK1DOxVNruNwvg==","RHMxnCcsszGVJJM0CIC3lw==",
