uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF
"e889ce74-d572-43c8-85dd-4eae83a26ef7","D18","TOOL","TOOL_044","TOOL_044.basePlot.bgc","2022-07-18T02:20Z","2022-07-18T02:20Z","NEON.DOC.014048vO","O","2022-07-19T00:00Z","2022-07-22T14:53Z","TOOL_044-O-39-20220717","A00000309435","TOOL_044-O-39-20220717-CN","A00000310241","TOOL_044-O-39-20220717-BA","A00000349213",24.3,"N","OK",,"0000-0002-3309-2269",
"99c53d14-2be5-47e3-b9d2-d2f09bae4c92","D18","TOOL","TOOL_044","TOOL_044.basePlot.bgc","2022-07-18T02:30Z","2022-07-18T02:30Z","NEON.DOC.014048vO","M","2022-07-19T00:00Z","2022-07-22T14:53Z","TOOL_044-M-41-20220717","A00000309744","TOOL_044-M-41-20220717-CN","A00000310259","TOOL_044-M-41-20220717-BA","A00000349212",146.4,"N","OK",,"0000-0002-3309-2269",
"2978aefe-5594-4252-b63b-3a1e7d5b2392","D18","TOOL","TOOL_044","TOOL_044.basePlot.bgc","2022-07-18T02:30Z","2022-07-18T02:30Z","NEON.DOC.014048vO","O","2022-07-19T00:00Z","2022-07-22T14:53Z","TOOL_044-O-41-20220717","A00000309436","TOOL_044-O-41-20220717-CN","A00000310260","TOOL_044-O-41-20220717-BA","A00000349214",17.1,"N","OK",,"0000-0002-3309-2269",
"f9003068-d5c3-497d-a5b2-e5921120445c","D18","TOOL","TOOL_042","TOOL_042.basePlot.bgc","2022-07-18T02:39Z","2022-07-18T02:39Z","NEON.DOC.014048vO","O","2022-07-19T00:00Z","2022-07-22T14:52Z","TOOL_042-O-41-20220717","A00000309440","TOOL_042-O-41-20220717-CN","A00000310256","TOOL_042-O-41-20220717-BA","A00000349202",19.7,"N","OK",,"0000-0002-3309-2269",
"1fcfe9ae-54a5-4328-a6fb-fe1921979b8d","D18","TOOL","TOOL_044","TOOL_044.basePlot.bgc","2022-07-18T02:50Z","2022-07-18T02:50Z","NEON.DOC.014048vO","M","2022-07-19T00:00Z","2022-07-22T14:53Z","TOOL_044-M-21-20220717","A00000309746","TOOL_044-M-21-20220717-CN","A00000307978","TOOL_044-M-21-20220717-BA","A00000349209",147.5,"N","OK",,"0000-0002-3309-2269",
"eab5dba2-0c51-418c-8b73-e7151134b607","D18","TOOL","TOOL_044","TOOL_044.basePlot.bgc","2022-07-18T02:50Z","2022-07-18T02:50Z","NEON.DOC.014048vO","O","2022-07-19T00:00Z","2022-07-22T14:53Z","TOOL_044-O-21-20220717","A00000309434","TOOL_044-O-21-20220717-CN","A00000310226","TOOL_044-O-21-20220717-BA","A00000349210",60.1,"N","OK",,"0000-0002-3309-2269",
"79a45b80-fa2e-49b2-ba67-f03153b27e18","D18","TOOL","TOOL_006","TOOL_006.basePlot.bgc","2022-07-19T18:37Z","2022-07-19T18:37Z","NEON.DOC.014048vO","M","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_006-M-41-20220719","A00000309756","TOOL_006-M-41-20220719-CN","A00000310251","TOOL_006-M-41-20220719-BA","A00000349187",83.1,"N","OK",,"0000-0002-3309-2269",
"6e362129-3c21-4cdc-8412-6d9ec8ef8abc","D18","TOOL","TOOL_006","TOOL_006.basePlot.bgc","2022-07-19T18:37Z","2022-07-19T18:37Z","NEON.DOC.014048vO","O","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_006-O-41-20220719","A00000309446","TOOL_006-O-41-20220719-CN","A00000310252","TOOL_006-O-41-20220719-BA","A00000349190",23.4,"N","OK",,"0000-0002-3309-2269",
"1b305a2f-fd36-4ea9-bbb3-f16a7af63974","D18","TOOL","TOOL_006","TOOL_006.basePlot.bgc","2022-07-19T19:01Z","2022-07-19T19:01Z","NEON.DOC.014048vO","O","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_006-O-23-20220719","A00000309447","TOOL_006-O-23-20220719-CN","A00000310249","TOOL_006-O-23-20220719-BA","A00000349189",21.7,"N","OK",,"0000-0002-3309-2269",
"64b95aa2-c41f-45e2-8a19-bebb57995514","D18","TOOL","TOOL_004","TOOL_004.basePlot.bgc","2022-07-19T19:16Z","2022-07-19T19:16Z","NEON.DOC.014048vO","M","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_004-M-41-20220719","A00000309474","TOOL_004-M-41-20220719-CN","A00000310266","TOOL_004-M-41-20220719-BA","A00000349175",14.6,"N","OK",,"0000-0002-3309-2269",
"078a7ebe-ae47-45be-a9b4-bee51f35e0a0","D18","TOOL","TOOL_004","TOOL_004.basePlot.bgc","2022-07-19T19:16Z","2022-07-19T19:16Z","NEON.DOC.014048vO","O","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_004-O-41-20220719","A00000309452","TOOL_004-O-41-20220719-CN","A00000310229","TOOL_004-O-41-20220719-BA","A00000349178",11.4,"N","OK",,"0000-0002-3309-2269",
"43099a4f-5375-41ca-901a-038fe3c5c753","D18","TOOL","TOOL_006","TOOL_006.basePlot.bgc","2022-07-19T19:24Z","2022-07-19T19:24Z","NEON.DOC.014048vO","O","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_006-O-21-20220719","A00000309448","TOOL_006-O-21-20220719-CN","A00000310239","TOOL_006-O-21-20220719-BA","A00000349188",17.4,"N","OK",,"0000-0002-3309-2269",
"0fd82056-8f97-4a11-8846-895696fb4865","D18","TOOL","TOOL_006","TOOL_006.basePlot.bgc","2022-07-19T19:24Z","2022-07-19T19:24Z","NEON.DOC.014048vO","M","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_006-M-21-20220719","A00000309470","TOOL_006-M-21-20220719-CN","A00000310240","TOOL_006-M-21-20220719-BA","A00000349184",40.6,"N","OK",,"0000-0002-3309-2269",
"f5f2f03b-0a51-42f2-a02c-73aa737d1556","D18","TOOL","TOOL_004","TOOL_004.basePlot.bgc","2022-07-19T19:56Z","2022-07-19T19:56Z","NEON.DOC.014048vO","M","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_004-M-39-20220719","A00000309475","TOOL_004-M-39-20220719-CN","A00000310230","TOOL_004-M-39-20220719-BA","A00000349174",91.5,"N","OK",,"0000-0002-3309-2269",
"522bcc48-ffb9-4d9a-bf49-05155ba20c17","D18","TOOL","TOOL_004","TOOL_004.basePlot.bgc","2022-07-19T19:56Z","2022-07-19T19:56Z","NEON.DOC.014048vO","O","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_004-O-39-20220719","A00000309453","TOOL_004-O-39-20220719-CN","A00000310267","TOOL_004-O-39-20220719-BA","A00000349177",38.7,"N","OK",,"0000-0002-3309-2269",
"e21d0c6b-c326-42d3-b185-4bd0f61bc52f","D18","TOOL","TOOL_004","TOOL_004.basePlot.bgc","2022-07-19T20:40Z","2022-07-19T20:40Z","NEON.DOC.014048vO","M","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_004-M-21-20220719","A00000309476","TOOL_004-M-21-20220719-CN","A00000310213","TOOL_004-M-21-20220719-BA","A00000349173",137.0,"N","OK",,"0000-0002-3309-2269",
"edc92bf5-3009-4dd7-a7e5-3b4738fa437d","D18","TOOL","TOOL_004","TOOL_004.basePlot.bgc","2022-07-19T20:40Z","2022-07-19T20:40Z","NEON.DOC.014048vO","O","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_004-O-21-20220719","A00000309454","TOOL_004-O-21-20220719-CN","A00000310212","TOOL_004-O-21-20220719-BA","A00000349176",24.1,"N","OK",,"0000-0002-3309-2269",
"c85af7c2-790b-414f-b07b-20f5b71fcf40","D18","TOOL","TOOL_002","TOOL_002.basePlot.bgc","2022-07-19T21:30Z","2022-07-19T21:30Z","NEON.DOC.014048vO","O","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_002-O-21-20220719","A00000309460","TOOL_002-O-21-20220719-CN","A00000310216","TOOL_002-O-21-20220719-BA","A00000349159",19.5,"N","OK",,"0000-0002-3309-2269",
"15aa9fdc-c35d-44a3-a545-572333537510","D18","TOOL","TOOL_002","TOOL_002.basePlot.bgc","2022-07-19T21:30Z","2022-07-19T21:30Z","NEON.DOC.014048vO","M","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_002-M-21-20220719","A00000309482","TOOL_002-M-21-20220719-CN","A00000310217","TOOL_002-M-21-20220719-BA","A00000349171",96.5,"N","OK",,"0000-0002-3309-2269",
"4dc99cec-3ea2-487b-bb2f-e83625cabde0","D18","TOOL","TOOL_002","TOOL_002.basePlot.bgc","2022-07-19T21:52Z","2022-07-19T21:52Z","NEON.DOC.014048vO","O","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_002-O-39-20220719","A00000309459","TOOL_002-O-39-20220719-CN","A00000310263","TOOL_002-O-39-20220719-BA","A00000349160",20.9,"N","OK",,"0000-0002-3309-2269",
"7c6b5f1f-69d2-4895-8755-5a3e13ed0e76","D18","TOOL","TOOL_002","TOOL_002.basePlot.bgc","2022-07-19T22:11Z","2022-07-19T22:11Z","NEON.DOC.014048vO","O","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_002-O-41-20220719","A00000309458","TOOL_002-O-41-20220719-CN","A00000310233","TOOL_002-O-41-20220719-BA","A00000349162",18.7,"N","OK",,"0000-0002-3309-2269",
"faa1c191-ce9c-445b-b0f9-d80c9c9337f3","D18","TOOL","TOOL_001","TOOL_001.basePlot.bgc","2022-07-20T00:01Z","2022-07-20T00:01Z","NEON.DOC.014048vO","O","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_001-O-21-20220719","A00000309463","TOOL_001-O-21-20220719-CN","A00000310218","TOOL_001-O-21-20220719-BA","A00000028277",26.6,"N","OK",,"0000-0002-3309-2269",
"2218ea7a-cdbe-4a26-8f9b-44fe3fb2063f","D18","TOOL","TOOL_001","TOOL_001.basePlot.bgc","2022-07-20T00:01Z","2022-07-20T00:01Z","NEON.DOC.014048vO","M","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_001-M-21-20220719","A00000309485","TOOL_001-M-21-20220719-CN","A00000310219","TOOL_001-M-21-20220719-BA","A00000028274",90.7,"N","OK",,"0000-0002-3309-2269",
"96eecb2c-3437-47fb-9951-2b84ba3d2910","D18","TOOL","TOOL_001","TOOL_001.basePlot.bgc","2022-07-20T00:25Z","2022-07-20T00:25Z","NEON.DOC.014048vO","M","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_001-M-39-20220719","A00000309484","TOOL_001-M-39-20220719-CN","A00000310220","TOOL_001-M-39-20220719-BA","A00000028275",22.9,"N","OK",,"0000-0002-3309-2269",
"7dbf0324-24ba-44f2-aab4-26601e804055","D18","TOOL","TOOL_001","TOOL_001.basePlot.bgc","2022-07-20T00:25Z","2022-07-20T00:25Z","NEON.DOC.014048vO","O","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_001-O-39-20220719","A00000309462","TOOL_001-O-39-20220719-CN","A00000310261","TOOL_001-O-39-20220719-BA","A00000028276",28.8,"N","OK",,"0000-0002-3309-2269",
"7e66ca16-0760-475f-a461-06c193ebad39","D18","TOOL","TOOL_001","TOOL_001.basePlot.bgc","2022-07-20T00:49Z","2022-07-20T00:49Z","NEON.DOC.014048vO","O","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_001-O-41-20220719","A00000309461","TOOL_001-O-41-20220719-CN","A00000310235","TOOL_001-O-41-20220719-BA","A00000349157",10.8,"N","OK",,"0000-0002-3309-2269",
"405ac45b-7717-470d-8aa5-030e0a642d2d","D18","TOOL","TOOL_001","TOOL_001.basePlot.bgc","2022-07-20T00:49Z","2022-07-20T00:49Z","NEON.DOC.014048vO","M","2022-07-20T17:00Z","2022-07-25T16:00Z","TOOL_001-M-41-20220719","A00000309483","TOOL_001-M-41-20220719-CN","A00000310236","TOOL_001-M-41-20220719-BA","A00000349156",19.3,"N","OK",,"0000-0002-3309-2269",
"509a56e7-fb6e-46c0-8055-c720e711af10","D18","TOOL","TOOL_003","TOOL_003.basePlot.bgc","2022-07-20T17:10Z","2022-07-20T17:10Z","NEON.DOC.014048vO","O","2022-07-20T23:00Z","2022-07-25T16:00Z","TOOL_003-O-39-20220720","A00000309456","TOOL_003-O-39-20220720-CN","A00000310265","TOOL_003-O-39-20220720-BA","A00000349164",33.0,"N","OK",,"0000-0002-3309-2269",
"9ae6da45-0f79-43bf-97b1-9a3581e7f70a","D18","TOOL","TOOL_003","TOOL_003.basePlot.bgc","2022-07-20T17:39Z","2022-07-20T17:39Z","NEON.DOC.014048vO","O","2022-07-20T23:00Z","2022-07-25T16:00Z","TOOL_003-O-41-20220720","A00000309455","TOOL_003-O-41-20220720-CN","A00000310231","TOOL_003-O-41-20220720-BA","A00000349172",31.9,"N","OK",,"0000-0002-3309-2269",
"c449f00a-f397-4f59-a73c-b98673a4d23d","D18","TOOL","TOOL_003","TOOL_003.basePlot.bgc","2022-07-20T17:39Z","2022-07-20T17:39Z","NEON.DOC.014048vO","M","2022-07-20T23:00Z","2022-07-25T16:00Z","TOOL_003-M-41-20220720","A00000309477","TOOL_003-M-41-20220720-CN","A00000310232","TOOL_003-M-41-20220720-BA","A00000304940",50.8,"N","OK",,"0000-0002-3309-2269",
"e413f5e1-4007-480a-a9c7-b6462f75aa3c","D18","TOOL","TOOL_003","TOOL_003.basePlot.bgc","2022-07-20T18:21Z","2022-07-20T18:21Z","NEON.DOC.014048vO","O","2022-07-20T23:00Z","2022-07-25T16:00Z","TOOL_003-O-23-20220720","A00000309457","TOOL_003-O-23-20220720-CN","A00000310215","TOOL_003-O-23-20220720-BA","A00000349163",16.9,"N","OK",,"0000-0002-3309-2269",
