uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF
"67a41a32-b691-4a24-aceb-0d63798dcd54","2018-01-22","TOOL_042.basePlot.bgc","D18","TOOL","TOOL_042","tower","2017-07-19T21:09Z","2017-07-19T21:09Z","TOOL_042-M-9.5-15-20170719",,"TOOL_042-M-9.5-15-20170719-CN",,"soil","N",,2.6,-27.4,0.17,3.97,23.1,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
"ae99d4aa-2304-4993-ae17-91127eec0682","2018-02-07","TOOL_042.basePlot.bgc","D18","TOOL","TOOL_042","tower","2017-07-19T21:52Z","2017-07-19T21:52Z","TOOL_042-O-22-9.5-20170719",,"TOOL_042-O-22-9.5-20170719-CN",,"soil","N",,2.8,-25.6,0.93,23.64,25.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod|dryingProtocolError"
"ecac10e1-b558-4184-8c50-94c060358fe0","2018-01-22","TOOL_042.basePlot.bgc","D18","TOOL","TOOL_042","tower","2017-07-19T22:06Z","2017-07-19T22:06Z","TOOL_042-M-22-9.5-20170719",,"TOOL_042-M-22-9.5-20170719-CN",,"soil","N",,3.7,-27.2,0.17,4.27,24.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
"15ed1a67-91b0-4e0f-b51d-b97fd5485d4d","2018-02-07","TOOL_044.basePlot.bgc","D18","TOOL","TOOL_044","tower","2017-07-19T22:24Z","2017-07-19T22:24Z","TOOL_044-O-1.5-28.5-20170719",,"TOOL_044-O-1.5-28.5-20170719-CN",,"soil","N",,0.4,-27.2,1.27,40.60,31.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod|dryingProtocolError"
"c3dabc30-55f4-4cdd-b524-dac26d1d3ab7","2018-01-22","TOOL_044.basePlot.bgc","D18","TOOL","TOOL_044","tower","2017-07-20T00:07Z","2017-07-20T00:07Z","TOOL_044-M-1.5-28.5-20170719",,"TOOL_044-M-1.5-28.5-20170719-CN",,"soil","N",,2.2,-26.8,0.35,7.51,21.6,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
"e00e432b-e41b-477a-90a1-6b344834d97f","2018-02-07","TOOL_042.basePlot.bgc","D18","TOOL","TOOL_042","tower","2017-07-20T00:49Z","2017-07-20T00:49Z","TOOL_042-O-20-33-20170719",,"TOOL_042-O-20-33-20170719-CN",,"soil","N",,2.1,-25.7,1.07,40.32,37.5,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod|dryingProtocolError"
"7eec8ce3-242a-44da-b34b-91e69e8777bc","2018-02-07","TOOL_044.basePlot.bgc","D18","TOOL","TOOL_044","tower","2017-07-20T00:56Z","2017-07-20T00:56Z","TOOL_044-O-35-32-20170719",,"TOOL_044-O-35-32-20170719-CN",,"soil","N",,2.6,-26.6,1.24,26.67,21.5,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod|dryingProtocolError"
"8823c741-7a0a-45ee-aa39-090e95cee772","2018-01-22","TOOL_044.basePlot.bgc","D18","TOOL","TOOL_044","tower","2017-07-20T01:11Z","2017-07-20T01:11Z","TOOL_044-M-35-32-20170719",,"TOOL_044-M-35-32-20170719-CN",,"soil","N",,3.7,-26.5,0.18,3.15,17.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
"80f6bf93-1e2d-40a2-af36-47286661b6f7","2018-01-22","TOOL_042.basePlot.bgc","D18","TOOL","TOOL_042","tower","2017-07-20T01:13Z","2017-07-20T01:13Z","TOOL_042-M-20-33-20170719",,"TOOL_042-M-20-33-20170719-CN",,"soil","N",,3.3,-26.6,0.27,5.65,20.6,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
"82812c20-1bd2-4226-8656-b96e64dfd19e","2018-02-07","TOOL_044.basePlot.bgc","D18","TOOL","TOOL_044","tower","2017-07-20T02:14Z","2017-07-20T02:14Z","TOOL_044-O-35-14.5-20170719",,"TOOL_044-O-35-14.5-20170719-CN",,"soil","N",,1.8,-25.9,1.51,28.90,19.1,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod|dryingProtocolError"
"cb3fc26e-b74e-4c8a-9dbc-99f26a33e3c0","2018-03-06","TOOL_044.basePlot.bgc","D18","TOOL","TOOL_044","tower","2017-07-20T02:33Z","2017-07-20T02:33Z","TOOL_044-M-35-14.5-20170719",,"TOOL_044-M-35-14.5-20170719-CN",,"soil","N",,2.9,-26.1,0.07,1.15,16.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
"bbc922cc-55fb-45ce-8740-8cb22f75e1a7","2018-02-07","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","distributed","2017-07-21T18:10Z","2017-07-21T18:10Z","TOOL_005-O-16.5-0-20170721",,"TOOL_005-O-16.5-0-20170721-CN",,"soil","N",,2.2,-25.9,1.40,42.15,30.1,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod|dryingProtocolError"
"eef231ee-e0c1-43ec-980e-9368dca49d13","2018-01-22","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","distributed","2017-07-21T18:21Z","2017-07-21T18:21Z","TOOL_005-M-16.5-0-20170721",,"TOOL_005-M-16.5-0-20170721-CN",,"soil","N",,3.3,-26.6,0.55,10.54,19.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
"96bc0a80-998f-42e1-b00e-1483e88c9f58","2018-01-22","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","distributed","2017-07-21T18:21Z","2017-07-21T18:21Z","TOOL_005-M-16.5-0-20170721",,"TOOL_005-M-16.5-0-20170721-CN",,"soil","N",,3.3,-26.6,0.55,10.75,19.4,"OK","OK","OK","OK",2,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
"e7bc4ea6-e828-4d58-9bdd-06848c344227","2018-02-07","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","distributed","2017-07-21T19:13Z","2017-07-21T19:13Z","TOOL_005-O-31.5-6-20170721",,"TOOL_005-O-31.5-6-20170721-CN",,"soil","N",,2.7,-26.6,1.40,40.72,29.0,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod|dryingProtocolError"
"135e93e9-b8a6-4395-a6aa-a7a6ca334928","2018-02-07","TOOL_006.basePlot.bgc","D18","TOOL","TOOL_006","distributed","2017-07-21T19:14Z","2017-07-21T19:14Z","TOOL_006-O-39-35-20170721",,"TOOL_006-O-39-35-20170721-CN",,"soil","N",,1.6,-25.9,1.94,39.05,20.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod|dryingProtocolError"
"f51fd4cb-bb81-42b0-a62c-f689b9bf4e53","2018-01-22","TOOL_006.basePlot.bgc","D18","TOOL","TOOL_006","distributed","2017-07-21T19:28Z","2017-07-21T19:28Z","TOOL_006-M-39-35-20170721",,"TOOL_006-M-39-35-20170721-CN",,"soil","N",,1.1,-26.7,0.27,5.06,18.5,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
"381afe08-6725-4e20-b968-fe86d3ec9c62","2018-01-22","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","distributed","2017-07-21T19:29Z","2017-07-21T19:29Z","TOOL_005-M-31.5-6-20170721",,"TOOL_005-M-31.5-6-20170721-CN",,"soil","N",,2.8,-27.2,0.26,5.42,21.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
"5057e9b3-4349-41c8-9690-81a0b0571149","2018-02-07","TOOL_006.basePlot.bgc","D18","TOOL","TOOL_006","distributed","2017-07-21T19:59Z","2017-07-21T19:59Z","TOOL_006-O-34-17.5-20170721",,"TOOL_006-O-34-17.5-20170721-CN",,"soil","N",,2.1,-25.6,2.05,35.69,17.4,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod|dryingProtocolError"
"0a8a8396-5728-48d8-ac89-60f5f86526ec","2018-02-07","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","distributed","2017-07-21T20:05Z","2017-07-21T20:05Z","TOOL_005-O-4.5-20.5-20170721",,"TOOL_005-O-4.5-20.5-20170721-CN",,"soil","N",,2.9,-26.4,1.19,34.06,28.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod|dryingProtocolError"
"257924d6-0e8a-47ce-987e-194d5586e572","2018-01-22","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","distributed","2017-07-21T20:06Z","2017-07-21T20:06Z","TOOL_005-M-4.5-20.5-20170721",,"TOOL_005-M-4.5-20.5-20170721-CN",,"soil","N",,3.2,-27.7,0.13,3.10,23.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
"2dbabff1-d384-4756-b462-fc90522eb537","2018-01-22","TOOL_006.basePlot.bgc","D18","TOOL","TOOL_006","distributed","2017-07-21T20:18Z","2017-07-21T20:18Z","TOOL_006-M-34-17.5-20170721",,"TOOL_006-M-34-17.5-20170721-CN",,"soil","N",,1.3,-26.4,0.37,6.40,17.1,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
"9670c768-cf62-4c25-8e74-8b4a8abde019","2018-02-07","TOOL_006.basePlot.bgc","D18","TOOL","TOOL_006","distributed","2017-07-21T21:05Z","2017-07-21T21:05Z","TOOL_006-O-11.5-5.5-20170721",,"TOOL_006-O-11.5-5.5-20170721-CN",,"soil","N",,1.4,-25.5,1.63,32.84,20.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod|dryingProtocolError"
"63150e3b-f5de-43e8-af3b-bd0a1292a0f5","2018-02-07","TOOL_002.basePlot.bgc","D18","TOOL","TOOL_002","distributed","2017-07-21T23:02Z","2017-07-21T23:02Z","TOOL_002-O-9.5-21.5-20170721",,"TOOL_002-O-9.5-21.5-20170721-CN",,"soil","N",,3.2,-26.5,2.28,40.43,17.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod|dryingProtocolError"
"0f276a86-3cef-43fa-9e2a-cbba3556be8f","2018-02-07","TOOL_001.basePlot.bgc","D18","TOOL","TOOL_001","distributed","2017-07-21T23:05Z","2017-07-21T23:05Z","TOOL_001-O-7-18-20170721",,"TOOL_001-O-7-18-20170721-CN",,"soil","N",,1.5,-26.1,1.29,31.22,24.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod|dryingProtocolError"
"f0a8c222-0c2a-4a1d-a6dc-97b35fdc6320","2018-01-22","TOOL_001.basePlot.bgc","D18","TOOL","TOOL_001","distributed","2017-07-21T23:31Z","2017-07-21T23:31Z","TOOL_001-M-7-18-20170721",,"TOOL_001-M-7-18-20170721-CN",,"soil","N",,1.4,-27.2,1.27,29.65,23.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
"321dc81b-c2ff-47bc-bc48-1a1b7ef184f1","2018-01-22","TOOL_002.basePlot.bgc","D18","TOOL","TOOL_002","distributed","2017-07-21T23:37Z","2017-07-21T23:37Z","TOOL_002-M-9.5-21.5-20170721",,"TOOL_002-M-9.5-21.5-20170721-CN",,"soil","N",,3.0,-27.2,0.29,5.34,18.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","bEP9Ut5BMUSEVHTehx6p8Q==","L/6ZjMlRllRQ+sQbi+7sFw==","alaskaDeprecatedMethod"
